"Check for CWE-798 in codeql-eg-HardcodedCredentials-b","","warning","cwe-798: Compare at line 26 is a password comparison with a string literal","/CWE-306_MAC-2a.py","26","36","26","62"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-b","","warning","cwe-798: Compare at line 30 is a password comparison with a string literal","/CWE-306_MAC-2a.py","30","37","30","62"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/CWE-502_DUD-2b.py","35","17","35","31"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","password","/CWE-502_DUD-2b.py","36","17","36","35"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/CWE-798_UHC-2a.py","16","9","16","25"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","password","/CWE-798_UHC-2a.py","17","9","17","29"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-a","","warning","cwe-798: Compare at line 26 is a password comparison with a string literal","/CWE-306_MAC-2a.py","26","36","26","62"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-a","","warning","cwe-798: Compare at line 30 is a password comparison with a string literal","/CWE-306_MAC-2a.py","30","37","30","62"
"Reflected server-side cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to [[""a user-provided value""|""relative:///CWE-79_INI-3b.py:6:26:6:32""]].","/CWE-79_INI-3b.py","23","30","23","36"
"Reflected server-side cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to [[""a user-provided value""|""relative:///CWE-79_INI-3c.py:13:11:13:18""]].","/CWE-79_INI-3c.py","20","30","20","36"
"Clear-text storage of sensitive information","Sensitive information stored without encryption or hashing can expose it to an attacker.","error","[[""Sensitive data (secret)""|""relative:///CWE-732_IPA-3b.py:9:15:9:46""]] is stored here.","/CWE-732_IPA-3b.py","23","20","23","30"
"Flask app is run in debug mode","Running a Flask app in debug mode may allow an attacker to run arbitrary code through the Werkzeug debugger.","error","A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.","/CWE-306_MAC-2c.py","39","5","39","23"
"Flask app is run in debug mode","Running a Flask app in debug mode may allow an attacker to run arbitrary code through the Werkzeug debugger.","error","A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.","/CWE-502_DUD-1b.py","46","5","46","23"
"Flask app is run in debug mode","Running a Flask app in debug mode may allow an attacker to run arbitrary code through the Werkzeug debugger.","error","A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.","/CWE-502_DUD-1c.py","35","5","35","34"
"Flask app is run in debug mode","Running a Flask app in debug mode may allow an attacker to run arbitrary code through the Werkzeug debugger.","error","A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.","/CWE-502_DUD-2a.py","50","5","50","23"
"Flask app is run in debug mode","Running a Flask app in debug mode may allow an attacker to run arbitrary code through the Werkzeug debugger.","error","A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.","/CWE-502_DUD-2b.py","55","5","55","23"
