"Check for CWE-798 in codeql-eg-HardcodedCredentials-b","","warning","cwe-798: Compare at line 16 is a password comparison with a string literal","/CWE-798_UHC-1a.py","16","43","16","72"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-b","","warning","cwe-798: Compare at line 16 is a password comparison with a string literal","/CWE-798_UHC-1b.py","16","43","16","72"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/CWE-200_ESI-2a.py","17","9","17","23"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","password","/CWE-200_ESI-2a.py","18","9","18","25"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/CWE-200_ESI-2b.py","14","9","14","23"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","password","/CWE-200_ESI-2b.py","15","9","15","25"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/CWE-200_ESI-2c.py","14","9","14","24"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","password","/CWE-200_ESI-2c.py","15","9","15","25"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/CWE-200_ESI-3b.py","18","5","18","18"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","password","/CWE-200_ESI-3b.py","19","5","19","30"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/CWE-306_MAC-3b.py","17","9","17","23"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","password","/CWE-306_MAC-3b.py","18","9","18","27"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/CWE-434_UUF-1a.py","17","42","17","52"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","password","/CWE-434_UUF-1a.py","17","55","17","73"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/CWE-434_UUF-2a.py","12","46","12","56"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","password","/CWE-434_UUF-2a.py","12","59","12","77"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/CWE-434_UUF-2b.py","18","13","18","33"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","password","/CWE-434_UUF-2b.py","19","13","19","37"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/CWE-502_DUD-2a.py","23","13","23","27"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","password","/CWE-502_DUD-2a.py","24","13","24","31"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/CWE-502_DUD-2b.py","21","35","21","49"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","password","/CWE-502_DUD-2b.py","21","52","21","70"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/CWE-502_DUD-2c.py","21","7","21","25"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","password","/CWE-502_DUD-2c.py","22","7","22","29"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/CWE-798_UHC-2a.py","18","13","18","32"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","password","/CWE-798_UHC-2a.py","19","13","19","36"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/CWE-89_SQI-3a.py","15","39","15","53"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","password","/CWE-89_SQI-3a.py","15","56","15","74"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/CWE-89_SQI-3a.py","57","39","57","53"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","password","/CWE-89_SQI-3a.py","57","56","57","74"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-a","","warning","cwe-798: Compare at line 16 is a password comparison with a string literal","/CWE-798_UHC-1a.py","16","43","16","72"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-a","","warning","cwe-798: Compare at line 16 is a password comparison with a string literal","/CWE-798_UHC-1b.py","16","43","16","72"
"Reflected server-side cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to [[""a user-provided value""|""relative:///CWE-502_DUD-1b.py:5:26:5:32""]].","/CWE-502_DUD-1b.py","23","20","23","33"
"Reflected server-side cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to [[""a user-provided value""|""relative:///CWE-798_UHC-2a.py:12:21:12:28""]].","/CWE-798_UHC-2a.py","33","28","33","95"
"Clear-text storage of sensitive information","Sensitive information stored without encryption or hashing can expose it to an attacker.","error","[[""Sensitive data (secret)""|""relative:///CWE-732_IPA-3a.py:11:17:11:44""]] is stored here.","/CWE-732_IPA-3a.py","15","13","15","25"
"Clear-text storage of sensitive information","Sensitive information stored without encryption or hashing can expose it to an attacker.","error","[[""Sensitive data (secret)""|""relative:///CWE-732_IPA-3b.py:9:15:9:54""]] is stored here.","/CWE-732_IPA-3b.py","13","13","13","23"
"Flask app is run in debug mode","Running a Flask app in debug mode may allow an attacker to run arbitrary code through the Werkzeug debugger.","error","A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.","/CWE-200_ESI-1c.py","59","5","59","23"
"Flask app is run in debug mode","Running a Flask app in debug mode may allow an attacker to run arbitrary code through the Werkzeug debugger.","error","A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.","/CWE-200_ESI-3a.py","30","5","30","23"
"Flask app is run in debug mode","Running a Flask app in debug mode may allow an attacker to run arbitrary code through the Werkzeug debugger.","error","A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.","/CWE-200_ESI-3c.py","25","5","25","23"
"Flask app is run in debug mode","Running a Flask app in debug mode may allow an attacker to run arbitrary code through the Werkzeug debugger.","error","A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.","/CWE-306_MAC-1a.py","45","5","45","23"
"Flask app is run in debug mode","Running a Flask app in debug mode may allow an attacker to run arbitrary code through the Werkzeug debugger.","error","A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.","/CWE-434_UUF-1a.py","77","5","77","23"
"Flask app is run in debug mode","Running a Flask app in debug mode may allow an attacker to run arbitrary code through the Werkzeug debugger.","error","A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.","/CWE-502_DUD-1a.py","29","5","29","23"
"Flask app is run in debug mode","Running a Flask app in debug mode may allow an attacker to run arbitrary code through the Werkzeug debugger.","error","A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.","/CWE-502_DUD-1b.py","26","5","26","23"
"Flask app is run in debug mode","Running a Flask app in debug mode may allow an attacker to run arbitrary code through the Werkzeug debugger.","error","A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.","/CWE-502_DUD-3b.py","52","5","52","34"
"Flask app is run in debug mode","Running a Flask app in debug mode may allow an attacker to run arbitrary code through the Werkzeug debugger.","error","A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.","/CWE-522_IPC-1a.py","51","5","51","23"
"Flask app is run in debug mode","Running a Flask app in debug mode may allow an attacker to run arbitrary code through the Werkzeug debugger.","error","A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.","/CWE-522_IPC-1b.py","36","5","36","23"
"Flask app is run in debug mode","Running a Flask app in debug mode may allow an attacker to run arbitrary code through the Werkzeug debugger.","error","A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.","/CWE-78_INS-2a.py","41","5","41","23"
"Flask app is run in debug mode","Running a Flask app in debug mode may allow an attacker to run arbitrary code through the Werkzeug debugger.","error","A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.","/CWE-78_INS-2b.py","38","5","38","23"
"Flask app is run in debug mode","Running a Flask app in debug mode may allow an attacker to run arbitrary code through the Werkzeug debugger.","error","A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.","/CWE-798_UHC-2a.py","42","5","42","23"
"Flask app is run in debug mode","Running a Flask app in debug mode may allow an attacker to run arbitrary code through the Werkzeug debugger.","error","A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.","/CWE-89_SQI-3b.py","38","5","38","23"
"Overly permissive file permissions","Allowing files to be readable or writable by users other than the owner may allow sensitive information to be accessed.","warning","Overly permissive mask in chmod sets file to world readable.","/CWE-22_ILP-3a.py","18","9","18","48"
"Overly permissive file permissions","Allowing files to be readable or writable by users other than the owner may allow sensitive information to be accessed.","warning","Overly permissive mask in chmod sets file to world readable.","/CWE-22_ILP-3a.py","20","9","20","49"
"Overly permissive file permissions","Allowing files to be readable or writable by users other than the owner may allow sensitive information to be accessed.","warning","Overly permissive mask in chmod sets file to world readable.","/CWE-22_ILP-3b.py","18","9","18","48"
