"Check for CWE-798 in codeql-eg-HardcodedCredentials-b","","warning","cwe-798: Compare at line 20 is a password comparison with a string literal","/CWE-306_MAC-1a.py","20","36","20","57"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-b","","warning","cwe-798: Compare at line 22 is a password comparison with a string literal","/CWE-306_MAC-2c.py","22","36","22","57"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-b","","warning","cwe-798: Compare at line 23 is a password comparison with a string literal","/CWE-306_MAC-3c.py","23","45","23","66"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-b","","warning","cwe-798: Compare at line 43 is a password comparison with a string literal","/CWE-306_MAC-3c.py","43","49","43","78"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-b","","warning","cwe-798: Compare at line 13 is a password comparison with a string literal","/CWE-79_INI-3c.py","13","32","13","53"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/CWE-434_UUF-1a.py","14","35","14","45"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","password","/CWE-434_UUF-1a.py","14","48","14","66"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/CWE-434_UUF-2a.py","13","46","13","62"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","password","/CWE-434_UUF-2a.py","14","46","14","66"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/CWE-434_UUF-2b.py","17","36","17","46"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","password","/CWE-434_UUF-2b.py","17","49","17","67"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/CWE-502_DUD-2a.py","12","9","12","27"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","password","/CWE-502_DUD-2a.py","13","9","13","31"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/CWE-502_DUD-2b.py","27","9","27","27"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","password","/CWE-502_DUD-2b.py","28","9","28","31"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","ssl_cert","/CWE-502_DUD-2b.py","31","9","31","42"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/CWE-502_DUD-2c.py","20","9","20","19"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","password","/CWE-502_DUD-2c.py","21","9","21","27"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/CWE-522_IPC-1a.py","20","13","20","31"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","password","/CWE-522_IPC-1a.py","21","13","21","35"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/CWE-522_IPC-1c.py","9","31","9","45"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","password","/CWE-522_IPC-1c.py","9","48","9","66"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/CWE-798_UHC-2a.py","19","9","19","23"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","password","/CWE-798_UHC-2a.py","20","9","20","27"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/CWE-89_SQI-1c.py","9","44","9","58"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","password","/CWE-89_SQI-1c.py","9","61","9","79"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-a","","warning","cwe-798: Compare at line 20 is a password comparison with a string literal","/CWE-306_MAC-1a.py","20","36","20","57"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-a","","warning","cwe-798: Compare at line 22 is a password comparison with a string literal","/CWE-306_MAC-2c.py","22","36","22","57"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-a","","warning","cwe-798: Compare at line 23 is a password comparison with a string literal","/CWE-306_MAC-3c.py","23","45","23","66"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-a","","warning","cwe-798: Compare at line 43 is a password comparison with a string literal","/CWE-306_MAC-3c.py","43","49","43","78"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-a","","warning","cwe-798: Compare at line 13 is a password comparison with a string literal","/CWE-79_INI-3c.py","13","32","13","53"
"Reflected server-side cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to [[""a user-provided value""|""relative:///CWE-502_DUD-1b.py:5:26:5:32""]].","/CWE-502_DUD-1b.py","15","24","15","37"
"Reflected server-side cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to [[""a user-provided value""|""relative:///CWE-502_DUD-1c.py:5:26:5:32""]].","/CWE-502_DUD-1c.py","21","16","21","35"
"Reflected server-side cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to [[""a user-provided value""|""relative:///CWE-78_INS-2c.py:11:10:11:12""]].","/CWE-78_INS-2c.py","18","12","18","15"
"Clear-text storage of sensitive information","Sensitive information stored without encryption or hashing can expose it to an attacker.","error","[[""Sensitive data (secret)""|""relative:///CWE-732_IPA-3b.py:8:15:8:47""]] is stored here.","/CWE-732_IPA-3b.py","12","13","12","23"
"Clear-text storage of sensitive information","Sensitive information stored without encryption or hashing can expose it to an attacker.","error","[[""Sensitive data (secret)""|""relative:///CWE-732_IPA-3c.py:7:15:7:33""]] is stored here.","/CWE-732_IPA-3c.py","11","13","11","23"
"Flask app is run in debug mode","Running a Flask app in debug mode may allow an attacker to run arbitrary code through the Werkzeug debugger.","error","A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.","/CWE-200_ESI-1c.py","38","5","38","23"
"Flask app is run in debug mode","Running a Flask app in debug mode may allow an attacker to run arbitrary code through the Werkzeug debugger.","error","A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.","/CWE-200_ESI-2a.py","67","5","67","23"
"Flask app is run in debug mode","Running a Flask app in debug mode may allow an attacker to run arbitrary code through the Werkzeug debugger.","error","A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.","/CWE-200_ESI-2b.py","32","5","32","23"
"Flask app is run in debug mode","Running a Flask app in debug mode may allow an attacker to run arbitrary code through the Werkzeug debugger.","error","A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.","/CWE-200_ESI-3c.py","18","5","18","23"
"Flask app is run in debug mode","Running a Flask app in debug mode may allow an attacker to run arbitrary code through the Werkzeug debugger.","error","A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.","/CWE-306_MAC-1a.py","36","5","36","23"
"Flask app is run in debug mode","Running a Flask app in debug mode may allow an attacker to run arbitrary code through the Werkzeug debugger.","error","A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.","/CWE-306_MAC-3a.py","65","5","65","23"
"Flask app is run in debug mode","Running a Flask app in debug mode may allow an attacker to run arbitrary code through the Werkzeug debugger.","error","A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.","/CWE-434_UUF-1c.py","29","5","29","23"
"Flask app is run in debug mode","Running a Flask app in debug mode may allow an attacker to run arbitrary code through the Werkzeug debugger.","error","A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.","/CWE-434_UUF-3b.py","42","5","42","23"
"Flask app is run in debug mode","Running a Flask app in debug mode may allow an attacker to run arbitrary code through the Werkzeug debugger.","error","A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.","/CWE-502_DUD-1b.py","20","5","20","23"
"Flask app is run in debug mode","Running a Flask app in debug mode may allow an attacker to run arbitrary code through the Werkzeug debugger.","error","A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.","/CWE-522_IPC-1a.py","44","5","44","23"
"Flask app is run in debug mode","Running a Flask app in debug mode may allow an attacker to run arbitrary code through the Werkzeug debugger.","error","A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.","/CWE-522_IPC-3a.py","33","5","33","23"
