"Check for CWE-798 in codeql-eg-HardcodedCredentials-b","","warning","cwe-798: Compare at line 14 is a password comparison with a string literal","/markus/CWE-200_ESI-2c.py","14","28","14","49"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-b","","warning","cwe-798: Compare at line 9 is a password comparison with a string literal","/markus/CWE-798_UHC-1a.py","9","32","9","50"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-b","","warning","cwe-798: Compare at line 11 is a password comparison with a string literal","/markus/CWE-798_UHC-1b.py","11","32","11","50"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-b","","warning","cwe-798: Compare at line 16 is a password comparison with a string literal","/markus/CWE-798_UHC-1c.py","16","32","16","50"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/markus/CWE-200_ESI-2b.py","13","46","13","60"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","password","/markus/CWE-200_ESI-2b.py","14","46","14","68"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/markus/CWE-434_UUF-1a.py","19","36","19","46"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","password","/markus/CWE-434_UUF-1a.py","19","49","19","67"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/markus/CWE-434_UUF-2a.py","12","5","12","19"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","passwd","/markus/CWE-434_UUF-2a.py","13","5","13","21"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/markus/CWE-502_DUD-2b.py","24","38","24","48"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","password","/markus/CWE-502_DUD-2b.py","25","38","25","48"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/markus/CWE-522_IPC-3b.py","13","30","13","40"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","passwd","/markus/CWE-522_IPC-3b.py","14","30","14","46"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-a","","warning","cwe-798: Compare at line 14 is a password comparison with a string literal","/markus/CWE-200_ESI-2c.py","14","28","14","49"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-a","","warning","cwe-798: Compare at line 9 is a password comparison with a string literal","/markus/CWE-798_UHC-1a.py","9","32","9","50"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-a","","warning","cwe-798: Compare at line 11 is a password comparison with a string literal","/markus/CWE-798_UHC-1b.py","11","32","11","50"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-a","","warning","cwe-798: Compare at line 16 is a password comparison with a string literal","/markus/CWE-798_UHC-1c.py","16","32","16","50"
"Reflected server-side cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to [[""a user-provided value""|""relative:///markus/CWE-502_DUD-1a.py:6:26:6:32""]].","/markus/CWE-502_DUD-1a.py","14","12","14","31"
"Reflected server-side cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to [[""a user-provided value""|""relative:///markus/CWE-502_DUD-1b.py:8:26:8:32""]].","/markus/CWE-502_DUD-1b.py","22","16","22","42"
"Reflected server-side cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to [[""a user-provided value""|""relative:///markus/CWE-502_DUD-3b.py:9:26:9:32""]].","/markus/CWE-502_DUD-3b.py","22","20","22","87"
"Clear-text storage of sensitive information","Sensitive information stored without encryption or hashing can expose it to an attacker.","error","[[""Sensitive data (secret)""|""relative:///markus/CWE-732_IPA-3b.py:13:15:13:32""]] is stored here.","/markus/CWE-732_IPA-3b.py","17","9","17","19"
"Flask app is run in debug mode","Running a Flask app in debug mode may allow an attacker to run arbitrary code through the Werkzeug debugger.","error","A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.","/markus/CWE-200_ESI-1b.py","43","5","43","23"
"Flask app is run in debug mode","Running a Flask app in debug mode may allow an attacker to run arbitrary code through the Werkzeug debugger.","error","A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.","/markus/CWE-200_ESI-3a.py","38","5","38","23"
"Flask app is run in debug mode","Running a Flask app in debug mode may allow an attacker to run arbitrary code through the Werkzeug debugger.","error","A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.","/markus/CWE-20_IIV-2b.py","18","5","18","23"
