"Check for CWE-798 in codeql-eg-HardcodedCredentials-b","","warning","cwe-798: Compare at line 9 is a password comparison with a string literal","/markus/CWE-200_ESI-2c.py","9","28","9","49"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-b","","warning","cwe-798: Compare at line 21 is a password comparison with a string literal","/markus/CWE-306_MAC-2c.py","21","32","21","50"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-b","","warning","cwe-798: Compare at line 25 is a password comparison with a string literal","/markus/CWE-306_MAC-2c.py","25","33","25","50"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-b","","warning","cwe-798: Compare at line 11 is a password comparison with a string literal","/markus/CWE-306_MAC-3a.py","11","31","11","52"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-b","","warning","cwe-798: Compare at line 11 is a password comparison with a string literal","/markus/CWE-306_MAC-3b.py","11","31","11","52"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-b","","warning","cwe-798: Compare at line 17 is a password comparison with a string literal","/markus/CWE-798_UHC-1a.py","17","32","17","50"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-b","","warning","cwe-798: Compare at line 16 is a password comparison with a string literal","/markus/CWE-798_UHC-1b.py","16","32","16","50"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-b","","warning","cwe-798: Compare at line 15 is a password comparison with a string literal","/markus/CWE-798_UHC-1c.py","15","32","15","50"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/markus/CWE-434_UUF-1a.py","20","9","20","19"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","passwd","/markus/CWE-434_UUF-1a.py","21","9","21","25"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/markus/CWE-434_UUF-2a.py","11","3","11","21"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","passwd","/markus/CWE-434_UUF-2a.py","12","3","12","23"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/markus/CWE-502_DUD-2b.py","20","35","20","45"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","password","/markus/CWE-502_DUD-2b.py","20","48","20","62"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/markus/CWE-522_IPC-1a.py","11","44","11","54"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","passwd","/markus/CWE-522_IPC-1a.py","11","57","11","65"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/markus/CWE-522_IPC-1c.py","14","40","14","50"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","passwd","/markus/CWE-522_IPC-1c.py","14","53","14","61"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/markus/CWE-522_IPC-3c.py","11","3","11","13"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","passwd","/markus/CWE-522_IPC-3c.py","12","3","12","11"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/markus/CWE-798_UHC-2c.py","9","36","9","46"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","password","/markus/CWE-798_UHC-2c.py","9","49","9","63"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-a","","warning","cwe-798: Compare at line 9 is a password comparison with a string literal","/markus/CWE-200_ESI-2c.py","9","28","9","49"
