"Check for CWE-798 in codeql-eg-HardcodedCredentials-b","","warning","cwe-798: Compare at line 9 is a password comparison with a string literal","/markus/CWE-200_ESI-2c.py","9","32","9","50"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-b","","warning","cwe-798: Compare at line 7 is a password comparison with a string literal","/markus/CWE-306_MAC-3c.py","7","42","7","63"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-b","","warning","cwe-798: Compare at line 6 is a password comparison with a string literal","/markus/CWE-798_UHC-1a.py","6","32","6","50"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-b","","warning","cwe-798: Compare at line 10 is a password comparison with a string literal","/markus/CWE-798_UHC-1b.py","10","32","10","53"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/markus/CWE-434_UUF-1a.py","16","3","16","13"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","passwd","/markus/CWE-434_UUF-1a.py","17","3","17","11"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/markus/CWE-502_DUD-2c.py","20","34","20","44"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","password","/markus/CWE-502_DUD-2c.py","20","47","20","57"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/markus/CWE-798_UHC-2c.py","10","60","10","70"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","password","/markus/CWE-798_UHC-2c.py","10","73","10","87"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","user","/markus/CWE-89_SQI-1c.py","10","30","10","40"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-c","","warning","password","/markus/CWE-89_SQI-1c.py","10","43","10","65"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-a","","warning","cwe-798: Compare at line 9 is a password comparison with a string literal","/markus/CWE-200_ESI-2c.py","9","32","9","50"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-a","","warning","cwe-798: Compare at line 7 is a password comparison with a string literal","/markus/CWE-306_MAC-3c.py","7","42","7","63"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-a","","warning","cwe-798: Compare at line 6 is a password comparison with a string literal","/markus/CWE-798_UHC-1a.py","6","32","6","50"
"Check for CWE-798 in codeql-eg-HardcodedCredentials-a","","warning","cwe-798: Compare at line 10 is a password comparison with a string literal","/markus/CWE-798_UHC-1b.py","10","32","10","53"
"Reflected server-side cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to [[""a user-provided value""|""relative:///markus/CWE-20_IIV-2c.py:24:13:24:20""]].","/markus/CWE-20_IIV-2c.py","25","12","25","43"
"Reflected server-side cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to [[""a user-provided value""|""relative:///markus/CWE-20_IIV-2c.py:28:15:28:21""]].","/markus/CWE-20_IIV-2c.py","29","12","29","36"
"Reflected server-side cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to [[""a user-provided value""|""relative:///markus/CWE-20_IIV-2c.py:32:18:32:24""]].","/markus/CWE-20_IIV-2c.py","33","12","33","39"
"Reflected server-side cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to [[""a user-provided value""|""relative:///markus/CWE-434_UUF-3c.py:52:19:52:26""]].","/markus/CWE-434_UUF-3c.py","53","12","53","62"
"Reflected server-side cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to [[""a user-provided value""|""relative:///markus/CWE-502_DUD-3a.py:8:26:8:32""]].","/markus/CWE-502_DUD-3a.py","29","12","29","27"
"Reflected server-side cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to [[""a user-provided value""|""relative:///markus/CWE-78_INS-2b.py:7:43:7:49""]].","/markus/CWE-78_INS-2b.py","20","12","20","14"
"Reflected server-side cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to [[""a user-provided value""|""relative:///markus/CWE-798_UHC-2a.py:14:23:14:30""]].","/markus/CWE-798_UHC-2a.py","16","12","16","31"
"Reflected server-side cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to [[""a user-provided value""|""relative:///markus/CWE-798_UHC-2a.py:19:15:19:21""]].","/markus/CWE-798_UHC-2a.py","21","12","21","30"
"Reflected server-side cross-site scripting","Writing user input directly to a web page allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to [[""a user-provided value""|""relative:///markus/CWE-798_UHC-2a.py:24:18:24:24""]].","/markus/CWE-798_UHC-2a.py","26","12","26","33"
"Flask app is run in debug mode","Running a Flask app in debug mode may allow an attacker to run arbitrary code through the Werkzeug debugger.","error","A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.","/markus/CWE-20_IIV-2b.py","25","5","25","23"
"Flask app is run in debug mode","Running a Flask app in debug mode may allow an attacker to run arbitrary code through the Werkzeug debugger.","error","A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.","/markus/CWE-20_IIV-2c.py","52","5","52","23"
"Flask app is run in debug mode","Running a Flask app in debug mode may allow an attacker to run arbitrary code through the Werkzeug debugger.","error","A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.","/markus/CWE-22_ILP-2a.py","19","5","19","23"
"Flask app is run in debug mode","Running a Flask app in debug mode may allow an attacker to run arbitrary code through the Werkzeug debugger.","error","A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.","/markus/CWE-306_MAC-1a.py","47","3","47","37"
"Flask app is run in debug mode","Running a Flask app in debug mode may allow an attacker to run arbitrary code through the Werkzeug debugger.","error","A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.","/markus/CWE-434_UUF-1b.py","54","5","58","5"
